network, simulation, day, sickPercentage, border_red_cnt, border_green_cnt,edgeCnt, firstSickNeighbourCnt, maxNeighbourCnt,midNeighbourCnt,quaterHighNeighbourCnt,averageNeighbourCnt 
1,0,7,0.8222222,3,1,75,3,6,2,4,2.666667
1,0,8,0.8222222,3,1,75,3,6,2,4,2.666667
1,0,9,0.8666667,1,0,75,3,6,2,4,2.666667
1,0,10,0.8666667,1,0,75,3,6,2,4,2.666667
1,0,11,0.8888889,0,0,75,3,6,2,4,2.666667
1,0,12,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,13,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,14,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,15,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,16,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,17,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,18,0.9111111,0,0,75,3,6,2,4,2.666667
1,0,19,0.9111111,0,0,75,3,6,2,4,2.666667
1,1,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,1,2,0.02222222,1,2,75,2,6,2,4,2.666667
1,1,3,0.02222222,1,2,75,2,6,2,4,2.666667
1,1,4,0.02222222,1,2,75,2,6,2,4,2.666667
1,1,5,0.04444445,2,5,75,2,6,2,4,2.666667
1,1,6,0.04444445,2,5,75,2,6,2,4,2.666667
1,1,7,0.1333333,4,11,75,2,6,2,4,2.666667
1,1,8,0.2666667,8,13,75,2,6,2,4,2.666667
1,1,9,0.4444444,6,8,75,2,6,2,4,2.666667
1,1,10,0.5555556,5,7,75,2,6,2,4,2.666667
1,1,11,0.6888889,5,4,75,2,6,2,4,2.666667
1,1,12,0.7555556,3,4,75,2,6,2,4,2.666667
1,1,13,0.8,2,2,75,2,6,2,4,2.666667
1,1,14,0.8222222,1,1,75,2,6,2,4,2.666667
1,1,15,0.8666667,1,1,75,2,6,2,4,2.666667
1,1,16,0.8888889,1,0,75,2,6,2,4,2.666667
1,1,17,0.8888889,1,0,75,2,6,2,4,2.666667
1,1,18,0.8888889,1,0,75,2,6,2,4,2.666667
1,1,19,0.8888889,1,0,75,2,6,2,4,2.666667
1,2,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,2,2,0.02222222,1,2,75,2,6,2,4,2.666667
1,2,3,0.06666667,2,5,75,2,6,2,4,2.666667
1,2,4,0.1333333,4,9,75,2,6,2,4,2.666667
1,2,5,0.3111111,8,11,75,2,6,2,4,2.666667
1,2,6,0.4222222,9,11,75,2,6,2,4,2.666667
1,2,7,0.6,8,10,75,2,6,2,4,2.666667
1,2,8,0.7555556,6,5,75,2,6,2,4,2.666667
1,2,9,0.8222222,4,2,75,2,6,2,4,2.666667
1,2,10,0.8666667,3,1,75,2,6,2,4,2.666667
1,2,11,0.8888889,0,0,75,2,6,2,4,2.666667
1,2,12,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,13,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,2,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,3,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,3,2,0.04444445,2,5,75,2,6,2,4,2.666667
1,3,3,0.1111111,4,8,75,2,6,2,4,2.666667
1,3,4,0.2444444,8,13,75,2,6,2,4,2.666667
1,3,5,0.4222222,11,11,75,2,6,2,4,2.666667
1,3,6,0.6666667,6,3,75,2,6,2,4,2.666667
1,3,7,0.7555556,2,1,75,2,6,2,4,2.666667
1,3,8,0.8222222,1,1,75,2,6,2,4,2.666667
1,3,9,0.8222222,1,1,75,2,6,2,4,2.666667
1,3,10,0.8444445,1,1,75,2,6,2,4,2.666667
1,3,11,0.8444445,1,1,75,2,6,2,4,2.666667
1,3,12,0.8666667,1,1,75,2,6,2,4,2.666667
1,3,13,0.8666667,1,1,75,2,6,2,4,2.666667
1,3,14,0.8666667,1,1,75,2,6,2,4,2.666667
1,3,15,0.8666667,1,1,75,2,6,2,4,2.666667
1,3,16,0.8666667,1,1,75,2,6,2,4,2.666667
1,3,17,0.8888889,1,0,75,2,6,2,4,2.666667
1,3,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,3,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,4,1,0.02222222,1,3,75,4,6,2,4,2.666667
1,4,2,0.06666667,3,6,75,4,6,2,4,2.666667
1,4,3,0.1111111,4,11,75,4,6,2,4,2.666667
1,4,4,0.2222222,8,12,75,4,6,2,4,2.666667
1,4,5,0.3111111,9,14,75,4,6,2,4,2.666667
1,4,6,0.4666667,10,10,75,4,6,2,4,2.666667
1,4,7,0.6,8,8,75,4,6,2,4,2.666667
1,4,8,0.7777778,2,2,75,4,6,2,4,2.666667
1,4,9,0.8888889,0,0,75,4,6,2,4,2.666667
1,4,10,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,11,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,12,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,13,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,14,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,15,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,16,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,17,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,18,0.9111111,0,0,75,4,6,2,4,2.666667
1,4,19,0.9111111,0,0,75,4,6,2,4,2.666667
1,5,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,5,2,0.04444445,2,3,75,2,6,2,4,2.666667
1,5,3,0.04444445,2,3,75,2,6,2,4,2.666667
1,5,4,0.08888889,3,5,75,2,6,2,4,2.666667
1,5,5,0.1333333,4,8,75,2,6,2,4,2.666667
1,5,6,0.2888889,7,8,75,2,6,2,4,2.666667
1,5,7,0.4,7,11,75,2,6,2,4,2.666667
1,5,8,0.5555556,9,7,75,2,6,2,4,2.666667
1,5,9,0.7111111,6,5,75,2,6,2,4,2.666667
1,5,10,0.7777778,5,2,75,2,6,2,4,2.666667
1,5,11,0.8666667,1,2,75,2,6,2,4,2.666667
1,5,12,0.8666667,1,2,75,2,6,2,4,2.666667
1,5,13,0.8666667,1,2,75,2,6,2,4,2.666667
1,5,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,5,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,5,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,5,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,5,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,5,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,6,1,0.02222222,1,4,75,4,6,2,4,2.666667
1,6,2,0.08888889,3,9,75,4,6,2,4,2.666667
1,6,3,0.2,6,12,75,4,6,2,4,2.666667
1,6,4,0.4222222,8,14,75,4,6,2,4,2.666667
1,6,5,0.6,6,6,75,4,6,2,4,2.666667
1,6,6,0.7111111,2,4,75,4,6,2,4,2.666667
1,6,7,0.7555556,3,3,75,4,6,2,4,2.666667
1,6,8,0.8222222,3,2,75,4,6,2,4,2.666667
1,6,9,0.8444445,3,0,75,4,6,2,4,2.666667
1,6,10,0.8444445,3,0,75,4,6,2,4,2.666667
1,6,11,0.8888889,0,0,75,4,6,2,4,2.666667
1,6,12,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,13,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,14,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,15,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,16,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,17,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,18,0.9111111,0,0,75,4,6,2,4,2.666667
1,6,19,0.9111111,0,0,75,4,6,2,4,2.666667
1,7,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,7,2,0.04444445,2,5,75,2,6,2,4,2.666667
1,7,3,0.08888889,3,8,75,2,6,2,4,2.666667
1,7,4,0.1777778,6,13,75,2,6,2,4,2.666667
1,7,5,0.2666667,9,16,75,2,6,2,4,2.666667
1,7,6,0.4888889,12,9,75,2,6,2,4,2.666667
1,7,7,0.6444445,4,7,75,2,6,2,4,2.666667
1,7,8,0.7777778,4,1,75,2,6,2,4,2.666667
1,7,9,0.8444445,2,1,75,2,6,2,4,2.666667
1,7,10,0.8666667,1,1,75,2,6,2,4,2.666667
1,7,11,0.8888889,1,0,75,2,6,2,4,2.666667
1,7,12,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,13,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,7,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,8,1,0.02222222,1,1,75,2,6,2,4,2.666667
1,8,2,0.04444445,1,1,75,2,6,2,4,2.666667
1,8,3,0.06666667,1,4,75,2,6,2,4,2.666667
1,8,4,0.08888889,2,4,75,2,6,2,4,2.666667
1,8,5,0.1111111,3,5,75,2,6,2,4,2.666667
1,8,6,0.1333333,3,5,75,2,6,2,4,2.666667
1,8,7,0.2,5,10,75,2,6,2,4,2.666667
1,8,8,0.2444444,7,11,75,2,6,2,4,2.666667
1,8,9,0.3555556,8,9,75,2,6,2,4,2.666667
1,8,10,0.4888889,6,10,75,2,6,2,4,2.666667
1,8,11,0.7111111,4,3,75,2,6,2,4,2.666667
1,8,12,0.8,2,1,75,2,6,2,4,2.666667
1,8,13,0.8444445,1,1,75,2,6,2,4,2.666667
1,8,14,0.8888889,1,0,75,2,6,2,4,2.666667
1,8,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,8,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,8,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,8,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,8,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,9,1,0.02222222,1,5,75,5,6,2,4,2.666667
1,9,2,0.1333333,5,11,75,5,6,2,4,2.666667
1,9,3,0.3111111,8,15,75,5,6,2,4,2.666667
1,9,4,0.5333334,10,8,75,5,6,2,4,2.666667
1,9,5,0.6222222,6,3,75,5,6,2,4,2.666667
1,9,6,0.8222222,1,1,75,5,6,2,4,2.666667
1,9,7,0.8666667,1,0,75,5,6,2,4,2.666667
1,9,8,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,9,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,10,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,11,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,12,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,13,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,14,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,15,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,16,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,17,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,18,0.9111111,0,0,75,5,6,2,4,2.666667
1,9,19,0.9111111,0,0,75,5,6,2,4,2.666667
1,10,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,10,2,0.04444445,1,4,75,1,6,2,4,2.666667
1,10,3,0.06666667,2,7,75,1,6,2,4,2.666667
1,10,4,0.1555556,5,11,75,1,6,2,4,2.666667
1,10,5,0.4,8,10,75,1,6,2,4,2.666667
1,10,6,0.5111111,8,8,75,1,6,2,4,2.666667
1,10,7,0.6666667,5,5,75,1,6,2,4,2.666667
1,10,8,0.7555556,4,2,75,1,6,2,4,2.666667
1,10,9,0.8444445,2,1,75,1,6,2,4,2.666667
